cardId,name,cardSet,type,rarity,text,playerClass,locale,mechanics,faction,health,collectible,img,imgGold,attack,race,cost,flavor,artist,howToGet,howToGetGold,durability,elite
LOE_010,Pit Snake,The League of Explorers,Minion,Common,<b>Poisonous</b>,Rogue,enUS,Poisonous,,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_010.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_010_premium.gif,2,Beast,1,It could be worse.  It could be a Snake Pit.,Bernie Kang,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,
LOEA09_4H,Rare Spear,The League of Explorers,Weapon,,"Whenever your opponent plays a Rare card, gain +1/+1.",Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_4H.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_4H_premium.gif,1,,1,,,,,2,
LOEA09_4,Rare Spear,The League of Explorers,Weapon,,"Whenever your opponent plays a Rare card, gain +1/+1.",Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_4.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_4_premium.gif,1,,1,,,,,2,
LOE_115,Raven Idol,The League of Explorers,Spell,Common,<b>Choose One -</b>\n<b>Discover</b> a minion; or <b>Discover</b> a spell.,Druid,enUS,Discover,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_115.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_115_premium.gif,,,1,Was petrified when it found out it didn't make the cut for Azerothian Idol.,A.J. Nazzaro,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,
LOE_116,Reliquary Seeker,The League of Explorers,Minion,Rare,"<b>Battlecry:</b> If you have 6 other minions, gain +4/+4.",Warlock,enUS,Battlecry,,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_116.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_116_premium.gif,1,,1,The Reliquary considers itself the equal of the League of Explorers.  The League of Explorers doesn't.,Wayne Reynolds,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,
LOEA07_28,Repairs,The League of Explorers,Spell,,Restore 10 Health.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA07_28.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA07_28_premium.gif,,,1,,,,,,
LOE_016t,Rock,The League of Explorers,Minion,,<b>Taunt</b>,Neutral,enUS,Taunt,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_016t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_016t_premium.gif,0,,1,,,,,,
LOE_027,Sacred Trial,The League of Explorers,Spell,Common,"<b>Secret:</b> After your opponent has at least 3 minions and plays another, destroy it.",Paladin,enUS,Secret,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_027.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_027_premium.gif,,,1,You have chosen poorly.,Zoltan Boros,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,
LOE_009t,Scarab,The League of Explorers,Minion,,<b>Taunt</b>,Warrior,enUS,Taunt,,1,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_009t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_009t_premium.gif,1,Beast,1,,Jaemin Kim,,,,
LOE_076,Sir Finley Mrrgglton,The League of Explorers,Minion,Legendary,<b>Battlecry: Discover</b> a new basic Hero Power.,Neutral,enUS,Discover    Battlecry,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_076.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_076_premium.gif,1,Murloc,1,"In addition to fluent Common, he also speaks fourteen dialects of 'mrgl'.",Matt Dixon,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,True
LOEA07_24,Spiked Decoy,The League of Explorers,Minion,,<b>Taunt</b>\nCan't attack.,Neutral,enUS,Taunt,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA07_24.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA07_24_premium.gif,3,Mech,1,,,,,,
LOEA06_02h,Stonesculpting,The League of Explorers,Hero Power,,<b>Hero Power</b>\n Summon a Statue for both players.,Neutral,enUS,AIMustPlay,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA06_02h.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA06_02h_premium.gif,,,1,,,,,,
LOEA06_02,Stonesculpting,The League of Explorers,Hero Power,,<b>Hero Power</b>\n Summon a 0/2 Statue for both players.,Neutral,enUS,AIMustPlay,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA06_02.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA06_02_premium.gif,,,1,,,,,,
LOEA07_29,Throw Rocks,The League of Explorers,Hero Power,,<b>Hero Power</b>\n Deal 3 damage to a random enemy minion.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA07_29.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA07_29_premium.gif,,,1,,,,,,
LOE_018,Tunnel Trogg,The League of Explorers,Minion,Common,"Whenever you <b>Overload</b>, gain +1 Attack per locked Mana Crystal.",Shaman,enUS,Overload,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_018.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_018_premium.gif,1,,1,"Sure, they're ugly, but they live in tunnels.  You try your beauty routine without natural light.",Andrew Hou,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,
LOEA06_03h,Animate Earthen,The League of Explorers,Spell,,Give your minions +3/+3 and <b>Taunt</b>.,Neutral,enUS,Taunt,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA06_03h.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA06_03h_premium.gif,,,2,,,,,,
LOEA06_03,Animate Earthen,The League of Explorers,Spell,,Give your minions +1/+1 and <b>Taunt</b>.,Neutral,enUS,Taunt,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA06_03.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA06_03_premium.gif,,,2,,,,,,
LOE_007,Curse of Rafaam,The League of Explorers,Spell,Common,"Give your opponent a 'Cursed!' card.\nWhile they hold it, they take 2 damage on their turn.",Warlock,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_007.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_007_premium.gif,,,2,This is what happens when Rafaam stubs his toe unexpectedly.,Alex Horley Orlandelli,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,
LOE_007t,Cursed!,The League of Explorers,Spell,,"While this is in your hand, take 2 damage at the start of your turn.",Warlock,enUS,ImmuneToSpellpower,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_007t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_007t_premium.gif,,,2,,Jim Nelson,,,,
LOE_023,Dark Peddler,The League of Explorers,Minion,Common,<b>Battlecry: Discover</b> a\n1-Cost card.,Warlock,enUS,Discover    Battlecry,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_023.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_023_premium.gif,2,,2,I'm offering you a bargain here!  This amazing vacuum cleaner for your soul!,George Davis,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,
LOE_021,Dart Trap,The League of Explorers,Spell,Common,"<b>Secret:</b> After an opposing <b>Hero Power</b> is used, deal $5 damage to a random enemy.",Hunter,enUS,Secret,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_021.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_021_premium.gif,,,2,Five years of tap-dancing lessons are FINALLY going to pay off!,Zoltan Boros,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,
LOEA09_2H,Enraged!,The League of Explorers,Hero Power,,Give your hero +5 attack this turn.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_2H.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_2H_premium.gif,,,2,,,,,,
LOEA09_2,Enraged!,The League of Explorers,Hero Power,,Give your hero +2 attack this turn.,Neutral,enUS,AIMustPlay,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_2_premium.gif,,,2,,,,,,
LOE_105,Explorer's Hat,The League of Explorers,Spell,Rare,"Give a minion +1/+1 and ""<b>Deathrattle:</b> Add an Explorer's Hat to your hand.""",Hunter,enUS,Deathrattle,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_105.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_105_premium.gif,,,2,"Harrison Jones was disappointed that he didn't get to be part of the League of Explorers, but his hat did.",Joe Wilson,Unlocked by starting the League of Explorers adventure.,Can be crafted after starting the League of Explorers adventure.,,
LOE_089t3,Grumbly Runt,The League of Explorers,Minion,,,Neutral,enUS, ,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_089t3.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_089t3_premium.gif,2,,2,,Matt Dixon,,,,
LOE_046,Huge Toad,The League of Explorers,Minion,Common,<b>Deathrattle:</b> Deal 1 damage to a random enemy.,Neutral,enUS,Deathrattle,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_046.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_046_premium.gif,3,Beast,2,Deals damage when he croaks.,Matt Dixon,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,
LOEA09_10,Hungry Naga,The League of Explorers,Minion,,,Neutral,enUS, ,,1,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_10.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_10_premium.gif,2,,2,,,,,,
LOE_029,Jeweled Scarab,The League of Explorers,Minion,Common,<b>Battlecry: Discover</b> a\n3-Cost card.,Neutral,enUS,Discover    Battlecry,,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_029.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_029_premium.gif,1,Beast,2,It's amazing what you can do with super glue!,Jaemin Kim,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,
LOE_019t,Map to the Golden Monkey,The League of Explorers,Spell,,Shuffle the Golden Monkey into your deck. Draw a card.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_019t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_019t_premium.gif,,,2,,Milivoj Ceran,,,,
LOE_006,Museum Curator,The League of Explorers,Minion,Common,<b>Battlecry: Discover</b> a <b>Deathrattle</b> card.,Priest,enUS,Discover    Deathrattle    Battlecry,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_006.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_006_premium.gif,1,,2,He is forever cursing the kids who climb on the rails and the evil archeologists who animate the exhibits.,Steve Prescott,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,
LOE_089t,Rascally Runt,The League of Explorers,Minion,,,Neutral,enUS, ,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_089t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_089t_premium.gif,2,,2,,Matt Dixon,,,,
LOEA16_16H,Rummage,The League of Explorers,Hero Power,,Find an artifact.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA16_16H.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA16_16H_premium.gif,,,2,,,,,,
LOEA06_04,Shattering Spree,The League of Explorers,Spell,,"Destroy all Statues. For each destroyed, deal 1 damage.",Neutral,enUS,AffectedBySpellPower,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA06_04.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA06_04_premium.gif,,,2,,,,,,
LOEA06_04h,Shattering Spree,The League of Explorers,Spell,,"Destroy all Statues. For each destroyed, deal 3 damage.",Neutral,enUS,AffectedBySpellPower,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA06_04h.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA06_04h_premium.gif,,,2,,,,,,
LOEA09_6H,Slithering Archer,The League of Explorers,Minion,,<b>Battlecry:</b> Deal 2 damage to all enemy minions.,Neutral,enUS,Battlecry,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_6H.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_6H_premium.gif,2,,2,,,,,,
LOEA09_6,Slithering Archer,The League of Explorers,Minion,,<b>Battlecry:</b> Deal 1 damage.,Neutral,enUS,Battlecry,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_6.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_6_premium.gif,2,,2,,,,,,
LOEA15_2,Unstable Portal,The League of Explorers,Hero Power,,<b>Hero Power</b>\nAdd a random minion to your hand. It costs (3) less.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA15_2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA15_2_premium.gif,,,2,,,,,,
LOE_089t2,Wily Runt,The League of Explorers,Minion,,,Neutral,enUS, ,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_089t2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_089t2_premium.gif,2,,2,,Matt Dixon,,,,
LOEA15_3H,Boneraptor,The League of Explorers,Minion,,<b>Battlecry:</b>Take control of your opponent's weapon.,Neutral,enUS,Battlecry,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA15_3H.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA15_3H_premium.gif,2,,3,,,,,,
LOEA15_3,Boneraptor,The League of Explorers,Minion,,<b>Battlecry:</b>Take control of your opponent's weapon.,Neutral,enUS,Battlecry,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA15_3.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA15_3_premium.gif,2,,3,,,,,,
LOE_077,Brann Bronzebeard,The League of Explorers,Minion,Legendary,Your <b>Battlecries</b> trigger twice.,Neutral,enUS,Battlecry    Aura,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_077.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_077_premium.gif,2,,3,Contains 75% more fiber than his brother Magni!,Sam Nielson,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,True
LOE_020,Desert Camel,The League of Explorers,Minion,Common,<b>Battlecry:</b> Put a 1-Cost minion from each deck into the battlefield.,Hunter,enUS,Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_020.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_020_premium.gif,2,Beast,3,Dang.  This card is sweet.  Almost as sweet as Dessert Camel.,Matt Dixon,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,
LOE_022,Fierce Monkey,The League of Explorers,Minion,Common,<b>Taunt</b>,Warrior,enUS,Taunt,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_022.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_022_premium.gif,3,Beast,3,Fierce monkey.  That funky monkey.,Peter Stapleton,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,
LOE_002,Forgotten Torch,The League of Explorers,Spell,Common,Deal $3 damage. Shuffle a 'Roaring Torch' into your deck that deals 6 damage.,Mage,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_002.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_002_premium.gif,,,3,Why does a forgotten torch turn into a roaring torch with no provocation?  It's one of life's many mysteries.,Richard Wright,Unlocked by starting the League of Explorers adventure.,Can be crafted after starting the League of Explorers adventure.,,
LOEA09_5H,Hungry Naga,The League of Explorers,Minion,,,Neutral,enUS, ,,3,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_5H.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_5H_premium.gif,3,,3,,,,,,
LOEA09_11,Hungry Naga,The League of Explorers,Minion,,,Neutral,enUS, ,,1,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_11.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_11_premium.gif,1,,3,,,,,,
LOEA_01,Looming Presence,The League of Explorers,Spell,,Draw 2 cards. Gain 4 Armor.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA_01.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA_01_premium.gif,,,3,,,,,,
LOEA_01H,Looming Presence,The League of Explorers,Spell,,Draw 3 cards. Gain 6 Armor.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA_01H.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA_01H_premium.gif,,,3,,,,,,
LOE_050,Mounted Raptor,The League of Explorers,Minion,Common,<b>Deathrattle:</b> Summon a random 1-Cost minion.,Druid,enUS,Deathrattle,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_050.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_050_premium.gif,3,Beast,3,Clever girl!,Benjamin Zhang,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,
LOEA10_5H,Mrgl Mrgl Nyah Nyah,The League of Explorers,Spell,Common,Summon 5 Murlocs that died this game.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA10_5H.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA10_5H_premium.gif,,,3,,,,,,
LOEA16_5t,Mummy Zombie,The League of Explorers,Minion,,,Neutral,enUS, ,,3,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA16_5t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA16_5t_premium.gif,3,,3,,,,,,
LOE_002t,Roaring Torch,The League of Explorers,Spell,,Deal $6 damage.,Mage,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_002t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_002t_premium.gif,,,3,,Richard Wright,,,,
LOEA01_12,Tol'vir Hoplite,The League of Explorers,Minion,,<b>Deathrattle:</b> Deal 5 damage to both heroes.,Neutral,enUS,Deathrattle,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA01_12.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA01_12_premium.gif,5,,3,,,,,,
LOEA01_12h,Tol'vir Hoplite,The League of Explorers,Minion,,<b>Deathrattle:</b> Deal 5 damage to both heroes.,Neutral,enUS,Deathrattle,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA01_12h.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA01_12h_premium.gif,5,,3,,,,,,
LOE_019,Unearthed Raptor,The League of Explorers,Minion,Rare,<b>Battlecry:</b> Choose a friendly minion. Gain a copy of its_<b>Deathrattle</b>.,Rogue,enUS,Deathrattle    Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_019.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_019_premium.gif,3,,3,Still hunting for the ones who earthed him.,Trent Kaniuga,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,
LOE_110,Ancient Shade,The League of Explorers,Minion,Rare,<b>Battlecry:</b> Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.,Neutral,enUS,Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_110.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_110_premium.gif,7,,4,Warning: Do not expose to direct sunlight.,Slawomir Maniak,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,
LOE_119,Animated Armor,The League of Explorers,Minion,Rare,Your hero can only take 1 damage at a time.,Mage,enUS, ,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_119.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_119_premium.gif,4,,4,"Try putting it on.  Wait, let me get my camera.",Mike Sass,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,
LOEA07_09,Chasing Trogg,The League of Explorers,Minion,,,Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA07_09.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA07_09_premium.gif,2,,4,,,,,,
LOE_107,Eerie Statue,The League of Explorers,Minion,Rare,Can’t attack unless it’s the only minion in the battlefield.,Neutral,enUS, ,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_107.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_107_premium.gif,7,,4,"Don't blink!  Don't turn your back, don't look away, and DON'T BLINK.",Jim Nelson,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,
LOE_079,Elise Starseeker,The League of Explorers,Minion,Legendary,<b>Battlecry:</b> Shuffle the 'Map to the Golden Monkey'   into your deck.,Neutral,enUS,Battlecry,,5,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_079.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_079_premium.gif,3,,4,A large part of her job entails not mixing up the Map to the Golden Monkey with the Map to Monkey Island.,Luke Mancini,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,True
LOE_019t2,Golden Monkey,The League of Explorers,Minion,,<b>Taunt</b>\n<b>Battlecry:</b> Replace your hand and deck with <b>Legendary</b> minions.,Neutral,enUS,Taunt    Battlecry,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_019t2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_019t2_premium.gif,6,,4,,A.J. Nazzaro,,,,
LOE_039,Gorillabot A-3,The League of Explorers,Minion,Common,"<b>Battlecry:</b> If you control another Mech, <b>Discover</b> a Mech.",Neutral,enUS,Discover    Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_039.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_039_premium.gif,3,Mech,4,"A-1 and A-2 went nuts, when they should have gone bolts.",Skan Srisuwan,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,
LOEA09_12,Hungry Naga,The League of Explorers,Minion,,,Neutral,enUS, ,,1,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA09_12.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA09_12_premium.gif,2,,4,,,,,,
LOE_051,Jungle Moonkin,The League of Explorers,Minion,Rare,Both players have\n<b>Spell Damage +2</b>.,Druid,enUS,Spell Damage,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_051.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_051_premium.gif,4,Beast,4,The REAL angry chicken!,Mike Sass,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,
LOE_017,Keeper of Uldaman,The League of Explorers,Minion,Common,<b>Battlecry:</b> Set a minion's Attack and Health to 3.,Paladin,enUS,Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_017.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_017_premium.gif,3,,4,"U da man!  No, U da man!",James Ryman,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,
LOEA04_13bth,Orsis Guard,The League of Explorers,Minion,,<b>Divine Shield</b>,Neutral,enUS,Divine Shield,,8,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA04_13bth.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA04_13bth_premium.gif,8,,4,,,,,,
LOEA04_13bt,Orsis Guard,The League of Explorers,Minion,,<b>Divine Shield</b>,Neutral,enUS,Divine Shield,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA04_13bt.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA04_13bt_premium.gif,7,,4,,,,,,
LOE_024t,Rolling Boulder,The League of Explorers,Minion,,"At the end of your turn, destroy the minion to the left.",Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOE_024t.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOE_024t_premium.gif,0,,4,,Richard Wright,,,,
LOE_016,Rumbling Elemental,The League of Explorers,Minion,Common,"After you play a <b>Battlecry</b> minion, deal 2 damage to a random enemy.",Shaman,enUS,Battlecry,,6,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_016.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_016_premium.gif,2,Elemental,4,He's a very hungry elemental.,Cole Eastburn,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,
LOE_012,Tomb Pillager,The League of Explorers,Minion,Common,<b>Deathrattle:</b> Add a Coin to your hand.,Rogue,enUS,Deathrattle,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/LOE_012.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/LOE_012_premium.gif,5,,4,"After the guild broke up, he could no longer raid the tombs.",Dave Allsop,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,
